#Hierarchical Translation and Rotation (.csv) file
[Head]
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits
3534,1,90,ZYX,Y,mm

[SegmentNames&Hierarchy]
Segment,Parent
Segment1,

[SegmentData]
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1,1785484617254,-573.265625, -614.574341, 435.339417, , , , , , , , , -0.004575, -0.164048, -0.395015, 0.903898, 7.307672, -17.468365, -48.336052, , , , , , , 112.839439, 
2,1785484617265,-573.048767, -614.692078, 435.077820, , , , , , , , , -0.004772, -0.162771, -0.395401, 0.903959, 7.227571, -17.340490, -48.353661, , , , , , , 112.839439, 
3,1785484617276,-572.809326, -614.769287, 434.654999, 20.533447, -8.772583, -30.798798, 38.041382, 182.922363, 328.271484, -1305.917358, 1358.912354, -0.004730, -0.160894, -0.395783, 0.904127, 7.141894, -17.138451, -48.360481, -7.459977, 14.846131, -1.099455, -45.153622, 600.724487, 87.367699, 112.839439, 
4,1785484617288,-572.609497, -614.727173, 434.514191, 19.767151, -1.579285, -25.363312, 32.195217, -320.855713, 966.522217, 2284.304688, 2501.032227, -0.006324, -0.154787, -0.395317, 0.905387, 6.646183, -16.575821, -48.144093, -26.162437, 34.410126, 9.430468, -3321.289062, 2920.794678, 1808.018433, 112.839439, 
5,1785484617299,-572.309753, -614.934204, 434.281982, 22.480774, -7.421265, -16.785736, 29.021049, 809.307861, -2018.078613, -740.341187, 2296.894775, -0.005524, -0.156839, -0.395800, 0.904828, 6.846874, -16.750061, -48.261368, -13.275926, 17.477516, 4.460217, 5640.860840, -5968.664551, -2702.663574, 112.839439, 
6,1785484617310,-571.959778, -615.037109, 434.031311, 29.237366, -13.947144, -21.729584, 39.006680, 406.878662, 843.420410, -149.551392, 948.300537, -0.005419, -0.155980, -0.395514, 0.905102, 6.808451, -16.657022, -48.206821, 7.302043, -3.654088, -2.822732, -1936.826660, 2164.975586, 1391.732788, 112.839439, 
7,1785484617321,-571.696411, -615.122498, 433.674805, 27.600403, -8.473206, -27.322998, 39.750771, -701.531982, 141.888428, -857.263184, 1116.771973, -0.005125, -0.154713, -0.395740, 0.905222, 6.778918, -16.508356, -48.211983, -3.058031, 10.876749, 2.222214, 72.013344, 450.575256, -483.642548, 112.839439, 
8,1785484617332,-571.422974, -615.157410, 433.369965, 24.156189, -5.413513, -29.760590, 38.710724, 81.573486, 408.856201, 418.496704, 590.725952, -0.005238, -0.153824, -0.395729, 0.905378, 6.720983, -16.420443, -48.189861, -3.936050, 10.646092, 0.763211, -230.056824, -492.093506, 221.021942, 112.839439, 
9,1785484617343,-571.085754, -615.178650, 433.273285, 27.479553, -2.526855, -18.068390, 32.984505, 516.632080, 110.742188, 1686.099243, 1766.947388, -0.005708, -0.151794, -0.395456, 0.905837, 6.561437, -16.231342, -48.105377, -9.786634, 12.465629, 4.797342, -823.048340, 819.610046, 505.121704, 112.839439, 
10,1785484617354,-570.755005, -615.276489, 432.922058, 30.058594, -5.358582, -20.155792, 36.585373, -52.404785, -620.452881, -2061.831543, 2153.800781, -0.005312, -0.151145, -0.395224, 0.906049, 6.566522, -16.146112, -48.066643, -6.950738, 12.344877, 5.544897, 1333.509644, -841.345337, -370.561890, 112.839439, 
11,1785484617365,-570.403809, -615.346802, 432.870300, 30.687561, -7.566833, -18.134308, 36.439491, 165.618896, 222.967529, 2425.698730, 2441.548584, -0.005751, -0.150130, -0.394535, 0.906515, 6.455215, -16.065073, -47.951305, -4.779973, 7.482104, 6.933224, -942.771729, -33.953762, 620.460815, 112.839439, 
12,1785484617376,-570.122253, -615.346558, 432.641846, 28.473816, -3.153076, -12.609558, 31.300177, -564.093018, 571.508789, -1431.243896, 1641.122314, -0.005800, -0.149069, -0.394330, 0.906779, 6.392327, -15.957266, -47.902309, -7.838763, 8.498084, 7.394857, 392.189484, 216.830139, -537.366943, 112.839439, 
13,1785484617388,-569.741211, -615.229309, 432.403473, 29.816895, 5.287170, -21.007233, 36.855194, 805.847168, 947.735596, -80.337524, 1246.614014, -0.006999, -0.143244, -0.393235, 0.908184, 5.950571, -15.407866, -47.630028, -22.708990, 29.574305, 14.457481, -3068.830322, 3576.889404, 1808.639404, 112.839439, 
14,1785484617399,-569.393616, -615.375183, 432.310822, 32.788696, -1.288147, -14.896088, 36.036804, -270.922852, -2131.292725, 1180.343628, 2451.330078, -0.006048, -0.146525, -0.393220, 0.907674, 6.217326, -15.708933, -47.704697, -7.875063, 11.174976, 8.892614, 5738.937012, -6888.768555, -2810.315430, 112.839439, 
15,1785484617410,-569.049500, -615.398804, 432.133392, 31.127014, -7.627258, -12.153625, 34.275017, -28.179932, 990.252686, -686.700439, 1205.384521, -0.005995, -0.144809, -0.392673, 0.908186, 6.126960, -15.529544, -47.600742, 7.937487, -5.475466, 1.317894, -2892.677979, 3891.688721, 1446.865723, 112.839439, 
16,1785484617421,-568.736572, -615.271057, 432.071045, 29.566956, 4.685669, -10.789948, 31.821114, -252.630615, 1226.074219, 932.162476, 1560.771362, -0.007536, -0.139245, -0.391768, 0.909435, 5.668431, -15.021030, -47.358940, -24.700279, 30.955616, 15.559026, -2982.120117, 2665.906250, 1116.538086, 112.839439, 
17,1785484617432,-568.338684, -615.283630, 431.979828, 31.986694, 5.182800, -6.910400, 33.132515, 688.183594, -1136.590576, -233.843994, 1349.117432, -0.007674, -0.138558, -0.391167, 0.909797, 5.609497, -14.958676, -47.267555, -23.285849, 25.689022, 14.993292, 3236.717529, -3613.893311, -1218.370117, 112.839439, 
18,1785484617443,-567.952576, -615.247192, 431.694641, 35.279846, 1.073914, -16.938171, 39.150002, -95.416260, 396.990967, -1571.154785, 1623.340210, -0.007223, -0.136900, -0.390588, 0.910301, 5.566310, -14.766668, -47.167862, -4.595425, 11.446279, 8.598602, 127.558891, 1050.199341, 67.326057, 112.839439, 
19,1785484617454,-567.531921, -615.427856, 431.621826, 36.304321, -6.490173, -16.110077, 40.245007, 279.821777, -1758.526611, 1720.211792, 2475.852295, -0.006684, -0.140078, -0.390337, 0.909929, 5.777015, -15.078301, -47.201504, 7.538348, -5.383113, 2.972419, 2056.520264, -4079.489746, -1080.039062, 112.839439, 
20,1785484617465,-567.214294, -615.338257, 431.388000, 33.222656, -4.097900, -13.798828, 36.206978, -834.521484, 2189.135742, -1304.187012, 2681.351318, -0.007868, -0.134703, -0.389186, 0.911223, 5.366065, -14.573038, -46.941536, -9.011053, 8.713350, 10.184643, -5035.412598, 6616.853027, 2378.239258, 112.839439, 
21,1785484617476,-566.751892, -615.323242, 431.137756, 35.101318, 4.707642, -21.783142, 41.578476, 1172.680664, -604.138184, -132.989502, 1325.838989, -0.007601, -0.134057, -0.388324, 0.911688, 5.349078, -14.497624, -46.823040, -19.257170, 26.130447, 17.030802, 3191.111328, -3481.775879, -1145.930664, 112.839439, 
22,1785484617488,-566.326172, -615.382690, 431.092010, 39.965515, -1.999512, -13.319550, 42.174053, -297.125244, -603.149414, 1656.436157, 1787.694946, -0.008201, -0.132370, -0.387459, 0.912297, 5.188606, -14.351884, -46.676285, -7.985615, 9.951957, 11.936317, -1162.231445, 569.647522, 228.923462, 112.839439, 
23,1785484617499,-565.997070, -615.385132, 430.856781, 33.966980, -2.785034, -12.643890, 36.350792, -782.611084, 461.755371, -1534.817505, 1783.637573, -0.008040, -0.130713, -0.387317, 0.912598, 5.123106, -14.170273, -46.631016, -10.168753, 14.730822, 8.641163, 769.266663, 290.548157, -822.051331, 112.839439, 
24,1785484617510,-565.708130, -615.400391, 430.754669, 27.811890, -0.796509, -15.180359, 31.695093, -325.305176, -103.820801, 1078.253174, 1131.031494, -0.008859, -0.129136, -0.387087, 0.912912, 4.955454, -14.042325, -46.565838, -10.491858, 13.930141, 4.970031, -827.425537, -434.670624, 161.247650, 112.839439, 
25,1785484617521,-565.271423, -615.470398, 430.286743, 32.654114, -3.836975, -25.651703, 41.701599, 1196.905518, -443.463135, -2963.095215, 3226.325195, -0.007962, -0.128321, -0.386632, 0.913228, 5.005188, -13.917800, -46.503784, -5.306325, 11.361287, 5.725419, 1760.821167, -27.723068, -25.277857, 112.839439, 
26,1785484617532,-564.797180, -615.535706, 429.974548, 40.992737, -6.089172, -35.105438, 54.312744, 304.046631, 38.067627, 1261.422729, 1298.106567, -0.007975, -0.127681, -0.386125, 0.913533, 4.965087, -13.853510, -46.428398, 0.433511, 8.496687, 6.184909, -727.650513, -487.905060, 107.985970, 112.839439, 
27,1785484617543,-564.330688, -615.587708, 429.761230, 42.333069, -5.278931, -23.648071, 48.776913, -62.786865, 107.775879, 800.903320, 810.557800, -0.008250, -0.125009, -0.385819, 0.914029, 4.802502, -13.585090, -46.342392, -9.120865, 14.971959, 7.262569, -992.137146, 1653.454224, 85.992973, 112.839439, 
28,1785484617554,-563.876282, -615.838623, 429.422119, 41.440430, -13.631287, -24.859314, 50.210625, -97.888184, -1611.199951, -1018.927002, 1908.863403, -0.007202, -0.126609, -0.386169, 0.913670, 4.997081, -13.704807, -46.424244, 1.439694, 6.691603, 0.186889, 2893.037598, -3143.918213, -1359.615601, 112.839439, 
29,1785484617565,-563.422119, -615.851196, 429.056610, 40.885620, -11.856995, -31.707916, 53.081203, -1.977539, 1930.572510, -213.821411, 1942.378418, -0.008848, -0.120523, -0.385629, 0.914706, 4.521416, -13.138808, -46.240372, -12.648839, 20.082644, 4.590933, -5428.973633, 5554.305664, 2152.343506, 112.839439, 
30,1785484617576,-562.843750, -616.183289, 428.477509, 46.463928, -15.509949, -42.507477, 64.856308, 1006.072998, -2588.104248, -1730.099487, 3271.652588, -0.007237, -0.122336, -0.386229, 0.914226, 4.789262, -13.254468, -46.361599, -9.351861, 20.265284, 2.819090, 6022.429688, -5521.430176, -2471.275146, 112.839439, 
31,1785484617588,-562.195862, -616.252258, 427.977234, 55.181580, -18.047791, -48.571930, 75.696510, 563.104248, 2131.292725, 638.497925, 2295.032715, -0.008873, -0.115397, -0.385396, 0.915464, 4.272233, -12.598742, -46.132416, -11.213250, 24.303013, 4.858016, -6357.479980, 6248.221191, 2838.281738, 112.839439, 
32,1785484617599,-561.623474, -616.537048, 427.338409, 54.912415, -15.919189, -51.259460, 76.787537, -611.553955, -1748.144531, -1122.253418, 2165.516113, -0.007741, -0.116182, -0.386604, 0.914866, 4.447419, -12.624947, -46.308136, -15.382933, 28.328457, 2.405823, 5606.937012, -5523.641113, -3279.676514, 112.839439, 
33,1785484617610,-561.260437, -616.819275, 426.538330, 42.094116, -25.515747, -64.750671, 81.336449, -1695.739746, 20.764160, -1306.164551, 2140.567627, -0.009466, -0.107441, -0.386416, 0.915997, 3.847765, -11.779498, -46.142239, -19.101065, 36.865971, -0.442047, -6276.200684, 7060.393555, 2767.059814, 112.839439, 
34,1785484617621,-560.318481, -617.266724, 425.874054, 58.724670, -32.835388, -65.895996, 94.175537, 4689.239258, -1338.299561, 1100.006104, 4999.002441, -0.008341, -0.109818, -0.387208, 0.915391, 4.090258, -11.976583, -46.285774, -16.072229, 29.176380, 1.006283, 6821.390625, -8444.519531, -2506.360596, 112.839439, 
35,1785484617632,-559.557434, -617.590332, 424.955170, 76.635132, -34.697571, -71.242218, 110.237556, -1465.356445, 1003.106689, -2062.326172, 2721.521973, -0.008460, -0.105834, -0.387867, 0.915580, 3.898286, -11.558136, -46.312622, 2.273469, 9.961285, -7.667236, -3519.164795, 4985.803223, 945.127197, 112.839439, 
36,1785484617643,-558.679443, -617.890991, 424.058380, 73.756714, -28.092041, -81.705322, 113.600067, 947.241211, 185.888672, 178.967285, 981.758545, -0.009003, -0.100559, -0.388165, 0.916043, 3.596547, -11.024062, -46.275948, -22.216984, 42.863438, 0.442138, -889.116821, 936.584778, 514.560059, 112.839439, 
37,1785484617654,-557.592590, -618.291138, 423.079376, 88.417969, -31.536255, -84.410706, 126.243576, 1691.784668, -805.847168, -665.936279, 1988.717163, -0.009715, -0.095680, -0.388323, 0.916491, 3.294721, -10.540136, -46.229393, -27.160435, 45.809975, 3.745425, -0.704165, -406.208527, 80.031525, 112.839439, 
38,1785484617665,-556.688232, -618.600220, 421.999573, 89.604492, -31.915283, -92.646332, 132.781372, -1478.210449, 737.622070, -816.476440, 1842.776733, -0.010796, -0.090587, -0.389140, 0.916650, 2.952037, -10.048098, -46.264400, -29.002979, 43.918388, 0.519583, -330.954132, 65.723373, -660.683044, 112.839439, 
39,1785484617676,-555.463928, -618.978455, 420.995392, 95.789795, -30.929260, -93.779297, 137.574921, 2591.564941, -560.137939, 612.542725, 2721.244629, -0.012005, -0.083795, -0.389242, 0.917238, 2.510139, -9.384841, -46.195221, -35.306225, 51.988289, 1.537699, -803.629883, 1386.858765, 843.943848, 112.839439, 
40,1785484617688,-554.281067, -619.329407, 419.725433, 108.322449, -32.813416, -102.336273, 152.588287, -335.687256, 220.989990, -2152.798340, 2189.991699, -0.012814, -0.079262, -0.389711, 0.917431, 2.220003, -8.941302, -46.203690, -32.941494, 49.805767, 2.732043, 1229.281616, -1779.712769, -628.962036, 112.839439, 
41,1785484617699,-552.914673, -619.786499, 418.476715, 114.716492, -36.362000, -113.340454, 165.312210, 1486.614990, -859.735107, 172.045898, 1725.910889, -0.013416, -0.073041, -0.389897, 0.917859, 1.872270, -8.310853, -46.166595, -28.704100, 48.329475, 1.288051, -466.550995, 1513.979858, 369.043549, 112.839439, 
42,1785484617710,-551.640686, -620.129150, 417.169769, 118.817139, -35.988464, -115.004883, 169.230042, -748.498535, 926.971436, -471.643066, 1281.395020, -0.014437, -0.067681, -0.390366, 0.918055, 1.522921, -7.789886, -46.175053, -31.368721, 51.813721, 1.288607, -13.080840, -886.815552, -368.943390, 112.839439, 
43,1785484617721,-550.242249, -620.441040, 415.847839, 120.259094, -29.454346, -118.299408, 171.244141, 1008.050537, 249.169922, -121.371460, 1045.458008, -0.017297, -0.053602, -0.390164, 0.919021, 0.578584, -6.431818, -46.039097, -58.215855, 84.556587, 5.737561, -4819.402832, 6780.532227, 1169.755005, 112.839439, 
44,1785484617732,-548.947632, -620.759644, 414.335266, 121.187439, -28.372192, -127.552643, 178.216309, -840.948486, -54.382324, -1544.210815, 1759.187012, -0.018054, -0.047787, -0.390776, 0.919067, 0.239746, -5.851385, -46.081425, -57.742851, 87.232559, 4.213219, 4904.543945, -6298.857910, -1444.136597, 112.839439, 
45,1785484617743,-547.396851, -621.344177, 413.025299, 128.042908, -40.641174, -127.014313, 184.876511, 2074.932861, -2154.034424, 1641.110229, 3411.517822, -0.019923, -0.040852, -0.391053, 0.919245, -0.269086, -5.203119, -46.078236, -38.145123, 55.291428, -1.761261, -1376.953003, 549.454712, 368.730194, 112.839439, 
46,1785484617754,-546.050476, -621.956055, 411.378204, 130.372009, -53.838501, -133.067780, 193.913589, -1655.694580, -221.484375, -2730.734375, 3201.138672, -0.019082, -0.041900, -0.392675, 0.918524, -0.123628, -5.276309, -46.288399, -16.351849, 25.878420, -9.313728, 5299.742676, -5843.796387, -1728.174316, 112.839439, 
47,1785484617765,-544.459656, -622.221558, 409.903870, 132.173767, -39.482117, -140.464325, 196.872971, 1980.010986, 2805.633545, 1399.356079, 3708.128906, -0.022147, -0.026927, -0.391982, 0.919312, -1.126180, -3.834305, -46.147831, -38.569256, 61.596657, -3.131876, -9298.875977, 12273.079102, 2840.907715, 112.839439, 
48,1785484617776,-542.863708, -622.763733, 408.196838, 143.404541, -36.345520, -143.161469, 205.866623, 41.528320, -2241.046143, -1884.841919, 2928.590332, -0.023155, -0.020833, -0.391993, 0.919441, -1.506434, -3.236809, -46.138248, -62.226246, 91.777496, 6.756807, 5040.618164, -6840.527344, -1060.944824, 112.839439, 
49,1785484617788,-541.190979, -623.173157, 406.570740, 147.090454, -42.821960, -149.990845, 214.398163, 621.936035, 1075.286865, 655.554199, 1404.563110, -0.024654, -0.013051, -0.391989, 0.919547, -2.013983, -2.483406, -46.131962, -39.951134, 60.790424, 0.714105, -1031.097900, 1262.854858, -26.741480, 112.839439, 
50,1785484617799,-539.524902, -623.641418, 404.763428, 150.246277, -39.495850, -154.503479, 219.100876, -53.887939, -476.586914, -1467.828369, 1544.201782, -0.025098, -0.007529, -0.391512, 0.919800, -2.309492, -1.919913, -46.075233, -36.137627, 59.260319, 2.835589, 1717.529419, -1538.273926, 408.608673, 112.839439, 
51,1785484617810,-538.020752, -624.192932, 402.922363, 142.660217, -45.889893, -164.176941, 222.287842, -1311.602783, -674.340820, -273.394775, 1499.927368, -0.024420, -0.007357, -0.392431, 0.919428, -2.243762, -1.873649, -46.190968, -10.340041, 27.439062, -2.655147, 2926.035889, -4189.552246, -1396.941162, 112.839439, 
52,1785484617821,-536.071777, -624.504150, 401.109894, 155.390625, -38.822937, -164.409027, 229.529510, 3603.076172, 1946.392822, 231.619263, 4101.737305, -0.026485, 0.006527, -0.390236, 0.920311, -3.086543, -0.496025, -45.943066, -34.967285, 64.074982, 5.947588, -7358.939941, 10784.018555, 2945.433350, 112.839439, 
53,1785484617832,-534.604614, -625.070801, 399.298737, 153.726196, -39.504089, -163.063202, 227.556427, -3902.673340, -2069.000244, 10.629272, 4417.208984, -0.025522, 0.006517, -0.391162, 0.919945, -2.983979, -0.456994, -46.058590, -33.309788, 63.749474, 5.956996, 7657.289551, -10842.610352, -2943.739990, 112.839439, 
54,1785484617843,-532.758789, -625.294617, 397.363922, 149.084473, -35.570984, -168.568726, 227.830841, 3067.163086, 2776.959229, -1001.623535, 4257.022461, -0.027176, 0.019335, -0.389015, 0.920627, -3.731876, 0.828407, -45.840405, -29.040012, 59.599415, 4.619791, -6888.729492, 10095.599609, 2703.042969, 112.839439, 
55,1785484617854,-531.353333, -625.798096, 395.652893, 146.307678, -32.728271, -164.062958, 222.247009, -3566.986084, -2265.270996, 1812.661743, 4597.889160, -0.026206, 0.018234, -0.389528, 0.920461, -3.580701, 0.753471, -45.898560, -26.852472, 54.470955, 7.201264, 7282.486816, -11018.722656, -2238.377686, 112.839439, 
56,1785484617865,-529.615967, -626.084351, 393.959595, 141.427002, -35.538025, -153.194733, 211.502182, 2688.464355, 1759.515381, 143.618774, 3216.265137, -0.028322, 0.030964, -0.387349, 0.920978, -4.370338, 2.011042, -45.698528, -28.730766, 53.218605, 6.384423, -7620.580078, 10793.299805, 2091.346436, 112.839439, 
57,1785484617876,-528.060791, -626.379395, 392.174683, 148.164368, -26.158447, -156.519470, 217.106628, -1475.738525, -71.191406, -742.071533, 1653.342896, -0.027729, 0.035747, -0.386389, 0.921226, -4.519053, 2.546685, -45.609688, -42.225857, 80.694633, 12.999341, 5191.463867, -5847.614258, -900.661133, 112.839439, 
58,1785484617888,-526.632690, -626.806152, 390.883392, 134.247437, -32.481079, -138.429108, 195.550537, -1029.309082, -1066.882324, 3998.336914, 4264.318359, -0.027539, 0.034748, -0.386653, 0.921159, -4.455064, 2.448528, -45.635334, -3.812697, 19.686876, 2.843737, 1722.904785, -5133.781738, -927.347595, 112.839439, 
59,1785484617899,-525.430786, -627.070679, 389.297424, 118.350220, -31.107788, -129.476624, 178.153488, -1832.189941, 1314.074707, -2386.889648, 3283.436279, -0.027382, 0.038584, -0.386172, 0.921212, -4.608626, 2.862526, -45.602089, -4.030771, 14.212840, 0.341822, -1762.158203, 4148.455566, 477.002869, 112.839439, 
60,1785484617910,-524.075989, -627.365417, 388.135132, 115.051575, -25.166931, -123.671722, 170.777435, 1238.433838, -244.720459, 3431.771973, 3656.592041, -0.028090, 0.043350, -0.385114, 0.921422, -4.893257, 3.339458, -45.508316, -19.718662, 40.091843, 5.715781, -1061.662231, 509.764984, 490.309814, 112.839439, 
61,1785484617921,-522.986511, -627.553711, 386.754333, 109.992371, -21.736450, -114.439087, 160.209549, -2149.090576, 862.207031, -1769.897461, 2914.537354, -0.027735, 0.046278, -0.384895, 0.921382, -4.986000, 3.665387, -45.503807, -16.981817, 36.128742, 4.422647, 1554.294189, -1223.123047, -723.073975, 112.839439, 
62,1785484617932,-521.678711, -627.726685, 385.724915, 107.877502, -16.257019, -108.459778, 153.835526, 1768.414307, 124.090576, 2846.173096, 3353.116211, -0.029658, 0.056544, -0.382637, 0.921690, -5.639528, 4.676863, -45.321720, -33.582199, 60.183205, 8.396759, -4542.362793, 5552.926758, 1438.414185, 112.839439, 
63,1785484617943,-520.739441, -627.956665, 384.871918, 101.118164, -18.132935, -84.708710, 133.151230, -2985.095215, -461.755371, 1429.019165, 3341.572510, -0.030750, 0.060133, -0.382691, 0.921404, -5.916827, 5.007028, -45.368504, -41.887241, 60.373844, 6.088670, 3047.454834, -5518.611816, -1853.870117, 112.839439, 
64,1785484617954,-519.989075, -628.199341, 384.068909, 76.033630, -21.269531, -74.520264, 108.566917, -1530.120850, -102.832031, 404.901123, 1586.123901, -0.031179, 0.062348, -0.382637, 0.921265, -6.061724, 5.222155, -45.386703, -18.998819, 24.538153, -2.924149, 1072.461304, -931.812378, 231.562744, 112.839439, 
65,1785484617965,-519.506897, -628.318481, 383.592987, 55.464478, -16.281738, -57.551880, 81.569740, -2172.326660, 1000.634766, 2649.407959, 3569.262695, -0.032519, 0.064185, -0.383463, 0.920749, -6.291528, 5.351036, -45.514698, -16.861507, 15.480334, -6.578668, -687.745239, -698.595093, -889.376160, 112.839439, 
66,1785484617976,-518.948792, -628.664246, 383.242371, 46.812744, -20.920715, -37.194214, 63.344448, 615.014648, -1835.650635, 1014.971924, 2185.869141, -0.033862, 0.065732, -0.383737, 0.920477, -6.505485, 5.452551, -45.571545, -19.969240, 10.367818, -8.317968, 128.353302, -221.657745, 576.302063, 112.839439, 
67,1785484617988,-518.675354, -628.952637, 382.940796, 37.419434, -28.536987, -29.348602, 55.460926, -2305.810547, 464.721680, 397.238159, 2385.482422, -0.035037, 0.066868, -0.384804, 0.919906, -6.688013, 5.512314, -45.722244, -17.841846, 7.257542, -9.339595, 254.577393, -338.192047, -760.194763, 112.839439, 
68,1785484617999,-518.550354, -629.160095, 382.849335, 17.929688, -22.313232, -17.686615, 33.647739, -1202.343750, 655.554199, 1701.919556, 2184.470703, -0.036762, 0.067808, -0.386073, 0.919238, -6.921165, 5.524914, -45.898384, -18.705591, 3.256340, -14.707673, -410.051270, -382.024231, -206.059448, 112.839439, 
69,1785484618010,-518.503601, -629.413452, 382.833313, 7.728882, -20.736694, -4.836731, 22.652596, -633.801270, -371.777344, 611.059570, 955.675781, -0.037802, 0.068140, -0.387596, 0.918530, -7.055635, 5.501604, -46.096481, -16.542980, -0.481967, -16.840742, 799.321045, -290.871124, -177.893066, 112.839439, 
70,1785484618021,-518.547791, -629.690247, 383.017883, 0.115356, -23.856812, 7.584686, 25.033741, -736.633301, -189.843750, 1624.795532, 1794.053955, -0.039226, 0.068201, -0.388955, 0.917891, -7.217137, 5.433398, -46.272316, -13.318755, -4.118227, -16.827082, -218.960388, -363.655579, 180.352234, 112.839439, 
71,1785484618032,-518.650757, -629.960571, 383.306763, -6.622009, -24.620361, 21.305237, 33.225388, -476.092529, 52.404785, 844.903564, 971.222107, -0.040636, 0.068768, -0.390234, 0.917244, -7.399850, 5.419008, -46.444565, -15.489696, -3.716835, -15.663700, -171.809021, 435.906189, 29.056391, 112.839439, 
72,1785484618043,-518.703796, -630.208191, 383.630280, -7.020264, -23.307495, 27.557831, 36.768974, 404.406738, 183.911133, 280.563354, 525.436890, -0.041803, 0.067768, -0.391366, 0.916784, -7.483418, 5.252030, -46.577980, -11.982616, -8.161570, -13.754842, 803.083374, -1235.958496, 314.538086, 112.839439, 
73,1785484618054,-518.904480, -630.424866, 383.907562, -11.417542, -20.893250, 27.035980, 36.025440, -1195.916748, 250.653076, -374.496460, 1278.002930, -0.042208, 0.066173, -0.392708, 0.916308, -7.459747, 5.055361, -46.727486, -2.695375, -16.364109, -12.731409, 868.620117, -240.498642, -130.320297, 112.839439, 
74,1785484618065,-519.169800, -630.664368, 384.433319, -20.970154, -20.527954, 36.136780, 46.551167, -523.553467, -184.899902, 2012.640381, 2087.825928, -0.043621, 0.065703, -0.394097, 0.915679, -7.594523, 4.930264, -46.900360, -4.999746, -14.479475, -14.507134, -1283.406982, 579.732910, -189.310242, 112.839439, 
75,1785484618076,-519.372437, -630.847534, 384.671631, -21.058044, -19.020081, 34.383087, 44.580280, 507.733154, 456.317139, -2328.305176, 2426.318848, -0.043705, 0.064173, -0.394850, 0.915459, -7.536015, 4.759997, -46.976105, -3.432013, -13.291357, -11.187844, 1565.598999, -365.871826, 786.782471, 112.839439, 
76,1785484618087,-519.499817, -631.135376, 385.311432, -14.850769, -21.195374, 39.515076, 47.235901, 609.576416, -847.869873, 3252.062988, 3415.608398, -0.044797, 0.063680, -0.395389, 0.915208, -7.630942, 4.653883, -47.041264, -1.638861, -12.437160, -6.340586, -1242.831543, 519.627380, 85.724014, 112.839439, 
77,1785484618099,-519.788940, -631.269165, 385.725769, -18.742676, -18.973389, 47.436218, 54.419411, -1310.119629, 1247.827148, -1826.257324, 2570.739502, -0.044791, 0.062152, -0.396149, 0.914985, -7.562723, 4.487888, -47.117813, -1.201866, -12.244906, -6.376907, 1321.490479, -485.021759, -92.261765, 112.839439, 
78,1785484618110,-520.069641, -631.468689, 386.046448, -25.642090, -14.999084, 33.075714, 44.457756, 68.225098, -532.452393, -758.633423, 929.346497, -0.044279, 0.061105, -0.396997, 0.914713, -7.464035, 4.394900, -47.209721, 7.510843, -11.654181, -7.580515, 246.797272, 591.352295, -124.387749, 112.839439, 
79,1785484618121,-520.393494, -631.636108, 386.484222, -27.204895, -16.512451, 34.130402, 46.665314, -349.530029, 260.046387, 948.477173, 1043.745361, -0.043872, 0.059017, -0.397546, 0.914631, -7.326161, 4.190648, -47.252884, 10.645263, -13.375796, -6.078249, 317.398193, -901.242981, 394.795624, 112.839439, 
80,1785484618132,-520.565369, -631.840393, 386.996643, -22.307739, -16.726685, 42.758789, 51.046364, 1231.018066, -298.608398, 604.632568, 1403.621338, -0.044167, 0.057706, -0.397708, 0.914630, -7.296726, 4.038610, -47.259281, 7.528871, -16.033096, -2.230336, -878.348755, 422.928833, 297.828766, 112.839439, 
81,1785484618143,-520.846924, -631.971680, 387.514801, -20.404358, -15.100708, 46.376038, 52.868763, -888.409424, 591.284180, 46.472168, 1068.198486, -0.043794, 0.056957, -0.398097, 0.914526, -7.224198, 3.974328, -47.298359, 4.588338, -9.734431, -2.046249, 349.052979, 710.831055, -264.693146, 112.839439, 
82,1785484618154,-521.092773, -632.133301, 388.046906, -23.733215, -13.180847, 47.261810, 54.503937, 289.215088, -245.709229, 112.966919, 395.954437, -0.043460, 0.053934, -0.398520, 0.914540, -7.049742, 3.670005, -47.317463, 11.114291, -16.587204, -2.618179, 825.618469, -1944.330322, 161.745819, 112.839439, 
83,1785484618165,-521.302856, -632.307129, 388.518097, -20.516968, -15.095215, 45.148315, 51.838036, 289.709473, -98.876953, -493.395996, 580.644348, -0.043050, 0.051866, -0.398528, 0.914676, -6.910305, 3.472408, -47.295582, 14.125204, -22.586388, 0.124964, -283.654175, 864.477234, 332.019928, 112.839439, 
